run_id,date,session,runtime_utc,symbol,run_status,spot,gamma_flip,raw_flip,gamma_regime,net_gex,gex_percentile,atr_1d,net_vanna,vanna_percentile,vanna_regime,basic_mnav,ev_mnav,mnav_discount,btc_per_share_basic,btc_per_share_diluted,btc_holdings,btc_yield_ytd,nav_per_share,btc_nav,avg_cost_per_btc,total_shares,diluted_shares,cash_balance,debt_outstanding,current_iv,iv_rank,iv_percentile,iv_rank_method,iv_regime,iv_band,iv_skew_25d,put_call_oi_ratio,btc_price,btc_weekly_rsi,btc_mvrv,btc_realized_price,btc_cycle_zone,btc_taker_buy_sell_ratio,btc_funding_rate,btc_liq_total_usd,btc_liq_long_pct,btc_fear_greed,btc_gex_secondary_confirm,btc_mvrv_zscore,btc_pi_cycle_signal,btc_puell_multiple,btc_nupl,btc_reserve_risk,asst_drawdown_90d,asst_90d_high,risk_zone,market_closed,action_banner,csp_allowed,leap_add_allowed,leap_add_size,pmcc_allowed,pmcc_status,csp_band_low,csp_band_high,leap_core_band_low,leap_core_band_high,csp_delta_to_band,csp_magnet_proximity,csp_count,csp_top_strike,csp_top_expiry,csp_top_dte,csp_top_mid,csp_top_eff_basis,leap_core_count,leap_mid_count,leap_tail_count,leap_core_strikes,leap_mid_strikes,leap_tail_strikes,sata_price,sata_volume,sata_options_oi,asst_volume,asst_market_cap,leap_entry_percentile,leap_entry_score,pos_magnets,neg_magnets,notes,gamma_family,iv_band_label,cohort_id,cohort_id_v,data_health_flags,schema_version,fwd5,max_dd_5d,rv_5d,fwd10,max_dd_10d,rv_10d,fwd21,max_dd_21d,rv_21d,fwd63,max_dd_63d,rv_63d
28,2026-02-25,PM,2026-02-25T20:00:00+00:00,ASST,estimated,8.539999961853027,7.7807,7.7807,neutral,-144714.0,0.0,0.7096,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.3376,0,0.7257,0.2049,0.0005889141,,,,0,WATCH,OFF,ALLOWED,FULL,OFF,,7.213,7.9226,7.213,7.9226,,,3,8.0,2026-04-10,44,1.32,6.68,2,1,1,"[7.0, 8.0]",[9.0],[11.0],,,,,,,3.0,"[{""strike"": 8.5, ""net_gex"": 191426}, {""strike"": 9.0, ""net_gex"": 179216}, {""strike"": 8, ""net_gex"": 157531}, {""strike"": 7.0, ""net_gex"": 123345}, {""strike"": 10.0, ""net_gex"": 116432}]",[],"[""Regime short_gamma_weak; spot 8.54, flip 7.78, ATR1d 0.7096."", ""Negative-gamma CSP basis band: [7.21, 7.92]."", ""Core LEAP strike band: [7.21, 7.92]."", ""Positive GEX magnets: 8.5 (GEX 1.91e+05), 9.0 (GEX 1.79e+05), 8.0 (GEX 1.58e+05), 7.0 (GEX 1.23e+05)"", ""CSP: top candidate 8.0P 2026-04-10 DTE 44 mid 1.32, eff basis 6.68."", ""LEAP core strikes: [7.0, 8.0]."", ""LEAP tail strikes: [11.0].""]",NEUTRAL,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|NEUTRAL,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,0.12646369186537032,-0.07025760038790196,1.41548683379375,0.0807962041528607,-0.11538458106881122,1.103163378772422,0.22482436590987276,-0.11538458106881122,1.076940366631269,,,
29,2026-02-26,PM,2026-02-26T20:00:00+00:00,ASST,estimated,8.1899995803833,7.7767,7.7767,long_gamma_weak,126803.0,10.0,0.7568,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.4713,0,0.6629,0.1989,0.0005843366,,,,0,WATCH,OFF,ALLOWED,FULL,ALLOWED,,7.1713,7.9281,7.1713,7.9281,,,0,,,,,,2,1,1,"[7.0, 8.0]",[8.0],[10.0],,,,,,,2.0,"[{""strike"": 8, ""net_gex"": 165103}, {""strike"": 8.5, ""net_gex"": 158679}, {""strike"": 9.0, ""net_gex"": 150699}, {""strike"": 7.0, ""net_gex"": 95866}, {""strike"": 10.0, ""net_gex"": 94408}]",[],"[""Regime long_gamma_weak; spot 8.19, flip 7.78, ATR1d 0.7568."", ""Negative-gamma CSP basis band: [7.17, 7.93]."", ""Core LEAP strike band: [7.17, 7.93]."", ""Positive GEX magnets: 8.0 (GEX 1.65e+05), 8.5 (GEX 1.59e+05), 9.0 (GEX 1.51e+05), 7.0 (GEX 9.59e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [7.0, 8.0]."", ""LEAP tail strikes: [10.0].""]",LONG,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|LONG,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,0.12942618729256283,-0.04581897359731213,1.4079134573860237,0.07814412406756199,-0.11538458106881122,1.1063218292216412,0.16422470524300814,-0.14099103425890147,1.1209621217449686,,,
30,2026-02-27,PM,2026-02-27T20:00:00+00:00,ASST,estimated,7.940000057220459,7.7414,7.7414,neutral,176672.0,36.67,0.6708,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.4549,0,0.6559,0.1802,0.0005702685,,,,0,WATCH,OFF,ALLOWED,FULL,OFF,,7.2048,7.8756,7.2048,7.8756,,,0,,,,,,2,1,1,"[7.0, 8.0]",[8.0],[10.0],,,,,,,2.0,"[{""strike"": 8.0, ""net_gex"": 184022}, {""strike"": 7.5, ""net_gex"": 164186}, {""strike"": 7, ""net_gex"": 149766}, {""strike"": 9.0, ""net_gex"": 125566}, {""strike"": 6.0, ""net_gex"": 96172}]",[],"[""Regime long_gamma_weak; spot 7.94, flip 7.74, ATR1d 0.6708."", ""Negative-gamma CSP basis band: [7.20, 7.88]."", ""Core LEAP strike band: [7.20, 7.88]."", ""Positive GEX magnets: 8.0 (GEX 1.84e+05), 7.5 (GEX 1.64e+05), 7.0 (GEX 1.50e+05), 9.0 (GEX 1.26e+05)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [7.0, 8.0]."", ""LEAP tail strikes: [10.0].""]",NEUTRAL,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|NEUTRAL,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,0.09571785221255147,-0.09563410470253642,1.4965889520531837,0.2002518468881902,-0.11538458106881122,1.132503466948097,0.277078119678559,-0.14099103425890147,1.1269937710062605,,,
31,2026-03-02,PM,2026-03-02T20:00:00+00:00,ASST,estimated,8.729999542236328,8.0131,8.0131,long_gamma_weak,24208.0,3.33,0.7892,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.397,0,0.6407,0.2156,0.0005945692,,,,0,WATCH,OFF,ALLOWED,FULL,ALLOWED,,7.3817,8.1709,7.3817,8.1709,,,0,,,,,,2,1,1,"[8.0, 8.0]",[9.0],[11.0],,,,,,,2.0,"[{""strike"": 8, ""net_gex"": 170972}, {""strike"": 9.0, ""net_gex"": 166771}, {""strike"": 8.5, ""net_gex"": 161805}, {""strike"": 10.0, ""net_gex"": 144731}, {""strike"": 7.0, ""net_gex"": 110219}]",[],"[""Regime neutral; spot 8.73, flip 8.01, ATR1d 0.7892."", ""Negative-gamma CSP basis band: [7.38, 8.17]."", ""Core LEAP strike band: [7.38, 8.17]."", ""Positive GEX magnets: 8.0 (GEX 1.71e+05), 9.0 (GEX 1.67e+05), 8.5 (GEX 1.62e+05), 10.0 (GEX 1.45e+05)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [8.0, 8.0]."", ""LEAP tail strikes: [11.0].""]",LONG,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|LONG,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,-0.025200380857996696,-0.11538458106881122,1.3419256395767656,0.2439862801980497,-0.11538458106881122,1.2117603997037292,0.16611685646206698,-0.14099103425890147,1.0856660850343403,,,
32,2026-03-03,PM,2026-03-03T20:00:00+00:00,ASST,estimated,8.329999923706055,8.2222,8.2222,neutral,131517.0,13.33,0.8222,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.502,0,0.6365,0.2112,0.0005909652,,,,0,WATCH,OFF,ALLOWED,FULL,OFF,,7.5644,8.3866,7.5644,8.3866,,,0,,,,,,2,1,1,"[8.0, 8.0]",[8.0],[10.0],,,,,,,2.0,"[{""strike"": 8.5, ""net_gex"": 215968}, {""strike"": 8, ""net_gex"": 205692}, {""strike"": 7.0, ""net_gex"": 151561}, {""strike"": 9.0, ""net_gex"": 139508}, {""strike"": 10.0, ""net_gex"": 111142}]",[],"[""Regime long_gamma_weak; spot 8.33, flip 8.22, ATR1d 0.8222."", ""Negative-gamma CSP basis band: [7.56, 8.39]."", ""Core LEAP strike band: [7.56, 8.39]."", ""Positive GEX magnets: 8.5 (GEX 2.16e+05), 8.0 (GEX 2.06e+05), 7.0 (GEX 1.52e+05), 9.0 (GEX 1.40e+05)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [8.0, 8.0]."", ""LEAP tail strikes: [10.0].""]",NEUTRAL,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|NEUTRAL,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,0.07803116740499139,-0.11538458106881122,1.3346599882961316,0.33253307120455355,-0.11538458106881122,1.1501490120719395,0.17527011422797378,-0.14099103425890147,1.0810741922945695,,,
33,2026-03-04,PM,2026-03-04T20:00:00+00:00,ASST,estimated,9.619999885559082,8.4825,8.7428,neutral,-301872.0,0.0,0.7418,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.4894,0,0.6476,0.2539,0.0006244518,,,,0,WATCH,OFF,ALLOWED,FULL,OFF,,7.8891,8.6309,7.8891,8.6309,,,3,9.1,2026-04-17,44,1.4,7.7,2,1,1,"[8.0, 8.0]",[10.0],[12.0],,,,,,,3.0,"[{""strike"": 9.5, ""net_gex"": 210125}, {""strike"": 9, ""net_gex"": 198971}, {""strike"": 10.0, ""net_gex"": 177832}, {""strike"": 8.0, ""net_gex"": 139140}, {""strike"": 11.0, ""net_gex"": 122745}]",[],"[""Regime short_gamma_strong; spot 9.62, flip 8.48, ATR1d 0.7418."", ""Negative-gamma CSP basis band: [7.89, 8.63]."", ""Core LEAP strike band: [7.89, 8.63]."", ""Positive GEX magnets: 9.5 (GEX 2.10e+05), 9.0 (GEX 1.99e+05), 10.0 (GEX 1.78e+05), 8.0 (GEX 1.39e+05)"", ""CSP: top candidate 9.1P 2026-04-17 DTE 44 mid 1.40, eff basis 7.70."", ""LEAP core strikes: [8.0, 8.0]."", ""LEAP tail strikes: [12.0].""]",NEUTRAL,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|NEUTRAL,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,-0.04054057671125311,-0.11538458106881122,0.756539740171446,0.04313928968710257,-0.11538458106881122,1.1193887054047382,0.055831584682562774,-0.14099103425890147,0.9687463733906873,,,
34,2026-03-05,PM,2026-03-05T20:00:00+00:00,ASST,estimated,9.25,8.6751,8.6751,long_gamma_weak,77551.0,3.33,0.7544,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.622,0,0.838,0.2394,0.0006118985,,,,0,WATCH,OFF,ALLOWED,FULL,ALLOWED,,8.0716,8.826,8.0716,8.826,,,0,,,,,,2,1,1,"[8.0, 9.0]",[9.0],[11.0],,,,,,,2.0,"[{""strike"": 9, ""net_gex"": 176658}, {""strike"": 9.5, ""net_gex"": 166713}, {""strike"": 10.0, ""net_gex"": 149681}, {""strike"": 8.0, ""net_gex"": 130122}, {""strike"": 11.0, ""net_gex"": 124502}]",[],"[""Regime neutral; spot 9.25, flip 8.68, ATR1d 0.7544."", ""Negative-gamma CSP basis band: [8.07, 8.83]."", ""Core LEAP strike band: [8.07, 8.83]."", ""Positive GEX magnets: 9.0 (GEX 1.77e+05), 9.5 (GEX 1.67e+05), 10.0 (GEX 1.50e+05), 8.0 (GEX 1.30e+05)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [8.0, 9.0]."", ""LEAP tail strikes: [11.0].""]",LONG,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|LONG,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,-0.04540541365339945,-0.07999997525601776,0.770372606521808,0.10918921393317138,-0.09594599076190324,1.0948296888520923,0.0005405529125317443,-0.16621623456057177,1.0148185348278678,,,
35,2026-03-06,PM,2026-03-06T20:00:00+00:00,ASST,estimated,8.699999809265137,8.7986,8.7986,short_gamma_strong,-189635.0,0.0,0.8044,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.5745,0,0.7152,0.2091,0.000587781,,,,0,WATCH,ALLOWED,ALLOWED,FULL,OFF,,8.1551,8.9595,8.1551,8.9595,,,3,8.2,2026-04-24,49,1.58,6.62,2,1,1,"[8.0, 9.0]",[9.0],[11.0],,,,,,,3.0,"[{""strike"": 8.5, ""net_gex"": 237455}, {""strike"": 8, ""net_gex"": 184386}, {""strike"": 9.0, ""net_gex"": 173854}, {""strike"": 10.0, ""net_gex"": 123628}, {""strike"": 7.0, ""net_gex"": 121815}]",[],"[""Regime short_gamma_weak; spot 8.70, flip 8.80, ATR1d 0.8044."", ""Negative-gamma CSP basis band: [8.16, 8.96]."", ""Core LEAP strike band: [8.16, 8.96]."", ""Positive GEX magnets: 8.5 (GEX 2.37e+05), 8.0 (GEX 1.84e+05), 9.0 (GEX 1.74e+05), 10.0 (GEX 1.24e+05)"", ""CSP: top candidate 8.2P 2026-04-24 DTE 49 mid 1.58, eff basis 6.62."", ""LEAP core strikes: [8.0, 9.0]."", ""LEAP tail strikes: [11.0].""]",SHORT,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|SHORT,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,0.09540229217271246,-0.043336905565366735,0.8037351658837055,0.151724215797429,-0.09729728708018781,1.0408260696211888,0.151724215797429,-0.16621623456057177,1.0246998395549876,,,
36,2026-03-09,PM,2026-03-09T20:00:00+00:00,ASST,estimated,8.510000228881836,8.7714,8.7442,short_gamma_strong,-141753.0,0.0,0.663,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.4104,0,0.658,0.2117,0.0005884641,,,,0,WATCH,ALLOWED,ALLOWED,FULL,OFF,,8.241,8.904,8.241,8.904,,,2,8.5,2026-04-17,39,0.94,7.56,2,1,1,"[8.0, 9.0]",[9.0],[11.0],,,,,,,3.0,"[{""strike"": 8.5, ""net_gex"": 223637}, {""strike"": 8, ""net_gex"": 179442}, {""strike"": 9.0, ""net_gex"": 172797}, {""strike"": 10.0, ""net_gex"": 135227}, {""strike"": 7.0, ""net_gex"": 100105}]",[],"[""Regime short_gamma_weak; spot 8.51, flip 8.77, ATR1d 0.6630."", ""Negative-gamma CSP basis band: [8.24, 8.90]."", ""Core LEAP strike band: [8.24, 8.90]."", ""Positive GEX magnets: 8.5 (GEX 2.24e+05), 8.0 (GEX 1.79e+05), 9.0 (GEX 1.73e+05), 10.0 (GEX 1.35e+05)"", ""CSP: top candidate 8.5P 2026-04-17 DTE 39 mid 0.94, eff basis 7.56."", ""LEAP core strikes: [8.0, 9.0]."", ""LEAP tail strikes: [11.0].""]",SHORT,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|SHORT,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,0.27614563626212574,-0.043336905565366735,1.022707985707878,0.22679192709669937,-0.09729728708018781,1.027503388031809,0.12925962376148425,-0.16621623456057177,1.0339079484757032,,,
37,2026-03-10,PM,2026-03-10T20:00:00+00:00,ASST,estimated,8.979999542236328,8.9117,8.9117,neutral,199815.0,60.0,0.662,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.4901,0,0.6821,0.2284,0.0006007538,,,,0,WATCH,OFF,ALLOWED,FULL,OFF,,8.3821,9.0441,8.3821,9.0441,,,0,,,,,,2,1,1,"[8.0, 9.0]",[9.0],[11.0],,,,,,,2.0,"[{""strike"": 8.5, ""net_gex"": 183499}, {""strike"": 9.0, ""net_gex"": 179174}, {""strike"": 10.0, ""net_gex"": 157987}, {""strike"": 8, ""net_gex"": 120333}, {""strike"": 7.0, ""net_gex"": 112695}]",[],"[""Regime long_gamma_weak; spot 8.98, flip 8.91, ATR1d 0.6620."", ""Negative-gamma CSP basis band: [8.38, 9.04]."", ""Core LEAP strike band: [8.38, 9.04]."", ""Positive GEX magnets: 8.5 (GEX 1.83e+05), 9.0 (GEX 1.79e+05), 10.0 (GEX 1.58e+05), 8.0 (GEX 1.20e+05)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [8.0, 9.0]."", ""LEAP tail strikes: [11.0].""]",NEUTRAL,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|NEUTRAL,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,0.23608028366396172,-0.043336905565366735,1.0378650216823557,0.10579073623236179,-0.10540540865630388,1.0647777144966881,0.1837417211931931,-0.16621623456057177,1.073575624257186,,,
38,2026-03-11,PM,2026-03-11T20:00:00+00:00,ASST,estimated,9.229999542236328,8.8546,8.8546,long_gamma_weak,239518.0,83.33,0.5884,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.5398,0,0.6842,0.2329,0.0006030692,,,,0,WATCH,OFF,ALLOWED,FULL,ALLOWED,,8.3839,8.9723,8.3839,8.9723,,,0,,,,,,2,1,1,"[8.0, 9.0]",[9.0],[11.0],,,,,,,2.0,"[{""strike"": 9, ""net_gex"": 204861}, {""strike"": 9.5, ""net_gex"": 191452}, {""strike"": 10.0, ""net_gex"": 172159}, {""strike"": 11.0, ""net_gex"": 150443}, {""strike"": 8.0, ""net_gex"": 117679}]",[],"[""Regime long_gamma_weak; spot 9.23, flip 8.85, ATR1d 0.5884."", ""Negative-gamma CSP basis band: [8.38, 8.97]."", ""Core LEAP strike band: [8.38, 8.97]."", ""Positive GEX magnets: 9.0 (GEX 2.05e+05), 9.5 (GEX 1.91e+05), 10.0 (GEX 1.72e+05), 11.0 (GEX 1.50e+05)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [8.0, 9.0]."", ""LEAP tail strikes: [11.0].""]",LONG,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|LONG,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,0.08721563868905013,-0.09594599076190324,1.4657836855298074,0.1755147258480676,-0.10540540865630388,1.1347066498108407,0.15167937612544935,-0.16621623456057177,1.071526915407484,,,
39,2026-03-12,PM,2026-03-12T20:00:00+00:00,ASST,estimated,8.829999923706055,8.7663,8.7663,neutral,261534.0,86.67,0.554,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.5522,0,0.635,0.2368,0.0006058371,,,,0,WATCH,OFF,ALLOWED,FULL,OFF,,8.3231,8.8771,8.3231,8.8771,,,0,,,,,,2,1,1,"[8.0, 9.0]",[9.0],[11.0],,,,,,,2.0,"[{""strike"": 9.0, ""net_gex"": 187233}, {""strike"": 8.5, ""net_gex"": 162471}, {""strike"": 10.0, ""net_gex"": 141221}, {""strike"": 8, ""net_gex"": 133065}, {""strike"": 7.0, ""net_gex"": 92326}]",[],"[""Regime long_gamma_weak; spot 8.83, flip 8.77, ATR1d 0.5540."", ""Negative-gamma CSP basis band: [8.32, 8.88]."", ""Core LEAP strike band: [8.32, 8.88]."", ""Positive GEX magnets: 9.0 (GEX 1.87e+05), 8.5 (GEX 1.62e+05), 10.0 (GEX 1.41e+05), 8.0 (GEX 1.33e+05)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [8.0, 9.0]."", ""LEAP tail strikes: [11.0].""]",NEUTRAL,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|NEUTRAL,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,0.1619479408302864,-0.09594599076190324,1.363844400085298,0.184597976050354,-0.10540540865630388,1.1238258831199375,0.3114382812866201,-0.16621623456057177,1.0879440322152674,,,
40,2026-03-13,PM,2026-03-13T20:00:00+00:00,ASST,estimated,9.529999732971191,8.9407,8.9407,long_gamma_weak,83361.0,3.33,0.605,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.565,0,0.6106,0.2409,0.0006087739,,,,0,WATCH,OFF,ALLOWED,FULL,ALLOWED,,8.4567,9.0617,8.4567,9.0617,,,0,,,,,,2,1,1,"[8.0, 9.0]",[10.0],[12.0],,,,,,,2.0,"[{""strike"": 9.5, ""net_gex"": 227190}, {""strike"": 11.0, ""net_gex"": 180313}, {""strike"": 9, ""net_gex"": 169526}, {""strike"": 10.0, ""net_gex"": 167201}, {""strike"": 8.0, ""net_gex"": 140097}]",[],"[""Regime neutral; spot 9.53, flip 8.94, ATR1d 0.6050."", ""Negative-gamma CSP basis band: [8.46, 9.06]."", ""Core LEAP strike band: [8.46, 9.06]."", ""Positive GEX magnets: 9.5 (GEX 2.27e+05), 11.0 (GEX 1.80e+05), 9.0 (GEX 1.70e+05), 10.0 (GEX 1.67e+05)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [8.0, 9.0]."", ""LEAP tail strikes: [12.0].""]",LONG,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|LONG,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,0.05141665671796525,-0.09729728708018781,1.3345020358782058,0.0005246709948605321,-0.14099103425890147,1.1918100397564322,0.28226659070628846,-0.16621623456057177,1.0741352007442935,,,
41,2026-03-16,PM,2026-03-16T20:00:00+00:00,ASST,estimated,10.859999656677246,9.4206,9.9005,long_gamma_weak,54902.0,3.33,0.7106,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.6395,0,0.6487,0.2785,0.0006390398,,,,0,WATCH,OFF,ALLOWED,FULL,ALLOWED,,8.8521,9.5627,8.8521,9.5627,,,0,,,,,,2,1,1,"[9.0, 9.0]",[11.0],[13.0],,,,,,,2.0,"[{""strike"": 10.5, ""net_gex"": 190716}, {""strike"": 11.0, ""net_gex"": 187943}, {""strike"": 12.0, ""net_gex"": 160249}, {""strike"": 10, ""net_gex"": 136290}, {""strike"": 9.0, ""net_gex"": 102499}]",[],"[""Regime neutral; spot 10.86, flip 9.42, ATR1d 0.7106."", ""Negative-gamma CSP basis band: [8.85, 9.56]."", ""Core LEAP strike band: [8.85, 9.56]."", ""Positive GEX magnets: 10.5 (GEX 1.91e+05), 11.0 (GEX 1.88e+05), 12.0 (GEX 1.60e+05), 10.0 (GEX 1.36e+05)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [9.0, 9.0]."", ""LEAP tail strikes: [13.0].""]",LONG,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|LONG,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,-0.0386740413970188,-0.09729728708018781,0.9077193271565762,-0.06629828141033156,-0.14099103425890147,1.0175074389806373,0.2343462636997382,-0.16621623456057177,1.0281764685448334,,,
42,2026-03-17,PM,2026-03-17T20:00:00+00:00,ASST,estimated,11.100000381469727,9.8354,10.2502,long_gamma_weak,204370.0,63.33,0.7356,,,,,,,,,,,,,,,,,,110.1,3.2,8.6,RV,CHEAP_VOL,0,,,,,,,UNKNOWN,,,,,,,0.701,0,0.6663,0.271,0.0006325315,,,,0,WATCH,OFF,ALLOWED,FULL,ALLOWED,,9.2469,9.9825,9.2469,9.9825,,,0,,,,,,2,1,1,"[9.0, 10.0]",[11.0],[13.0],,,,,,,2.0,"[{""strike"": 11, ""net_gex"": 177731}, {""strike"": 11.5, ""net_gex"": 149209}, {""strike"": 12.0, ""net_gex"": 147885}, {""strike"": 10.0, ""net_gex"": 147108}, {""strike"": 13.0, ""net_gex"": 136805}]",[],"[""Regime long_gamma_weak; spot 11.10, flip 9.84, ATR1d 0.7356."", ""Negative-gamma CSP basis band: [9.25, 9.98]."", ""Core LEAP strike band: [9.25, 9.98]."", ""Positive GEX magnets: 11.0 (GEX 1.78e+05), 11.5 (GEX 1.49e+05), 12.0 (GEX 1.48e+05), 10.0 (GEX 1.47e+05)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core strikes: [9.0, 10.0]."", ""LEAP tail strikes: [13.0].""]",LONG,EXTREME_CHEAP,UNKNOWN|EXTREME_CHEAP|LONG,1.5,btc_weekly_rsi;btc_mvrv;btc_realized_price;btc_taker_buy_sell_ratio;btc_funding_rate;net_vanna;vanna_percentile;basic_mnav;ev_mnav;mnav_discount;btc_per_share_basic,1.5,-0.10540540865630388,-0.10540540865630388,0.9028627014559546,-0.08286493033795983,-0.14099103425890147,1.007276777694816,0.2297296874680499,-0.16621623456057177,1.0277149297004513,,,
